Primary Number,OTIS ID,Property Number,Name,Aliases and Alias Types,St Number,St Name,City,County,Zip,Vicinity,Other Geography,Evaluation Info,District Elements,Parent District,Assoc Resources,Parcel Num,MilePost,Ownership,Construction Year(s),oCode,Date Modified,Export Date
,517819,180650,NAS ALAMEDA NAVY EXCHANGE BEVERAGE STORE BLDG 517,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1968,o37122g3,4/5/2018,9/23/2022
,517821,180652,NAS ALAMEDA CREDIT UNION BLDG 527,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1970,o37122g3,4/5/2018,9/23/2022
,517822,180653,NAS ALAMEDA LINE SHACK BLDG 540,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1975,o37122g3,4/5/2018,9/23/2022
,517823,180654,NAS ALAMEDA LIQUID OXYGEN,NITROGEN FACILITY BLDG 544^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1974,o33118h2 | o37122g3,4/5/2018,9/23/2022
,517824,180655,NAS ALAMEDA BUS STATION BLDG 546,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1974,o36119c2 | o37122g3,4/5/2018,9/23/2022
,517825,180656,NAS ALAMEDA PAVEMENT AND GROUNDS EQUIPMENT SHED BL,NAS ALAMEDA PAVEMENT AND GROUNDS EQUIPMENT SHED BLDG 550^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1974,o37122g3,4/5/2018,9/23/2022
,517826,180657,NAS ALAMEDA PACKAGE STORE BLDG 564,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1974,o37122g3,4/5/2018,9/23/2022
,517827,180659,NAS ALAMEDA PIER UTILITY BOILER PLANT BLDG 584,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1977,o37122g3,4/5/2018,9/23/2022
,517828,180660,NAS ALAMEDA CPO OPEN MESS BLDG 585,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1976,o36119c2 | o37122g3,4/5/2018,9/23/2022
,517829,180661,NAS ALAMEDA LIQUID OXYGEN EQUIPMENT SHELTER BLDG 5,NAS ALAMEDA LIQUID OXYGEN EQUIPMENT SHELTER BLDG 595^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1976,o33118h2 | o37122g3,4/5/2018,9/23/2022
,517832,180664,NAS ALAMEDA HIGH SPEED GRINDER SHELTER BLDG 610,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1979,o37122g3,4/5/2018,9/23/2022
,517835,180666,NAS ALAMEDA HOSE MAINTENANCE BUILDING BLDG 612,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1980,o37122g3,4/5/2018,9/23/2022
,517837,180668,NAS ALAMEDA INDUSTRIAL SHOP BLDG 620,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1980,o37122g3,4/5/2018,9/23/2022
,517839,180670,NAS ALAMEDA STEAM BOILER PLANT BLDG 622,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1987,o37122g3,4/5/2018,9/23/2022
,517847,180683,NAS ALAMEDA DIESEL FUEL TANK FARM BLDG 623,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1987,o37122g3,4/5/2018,9/23/2022
,517848,180684,NAS ALAMEDA CARRIER PIER 1,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1939,o37122g3,4/5/2018,9/23/2022
,517849,180685,NAS ALAMEDA CARRIER PIER 2,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517850,180686,NAS ALAMEDA CARRIER PIER 3,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517851,180687,NAS ALAMEDA WHARF 1,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517852,180688,NAS ALAMEDA WHARF 2,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517853,180689,NAS ALAMEDA BLDG 431,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1951,o37122g3,4/5/2018,9/23/2022
,517854,180690,NAS ALAMEDA BLDG 434,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517855,180691,NAS ALAMEDA BLDG 601,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1980,o37122g3,4/5/2018,9/23/2022
,517856,180692,NAS ALAMEDA BLDG 201062,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517657,180693,NAS ALAMEDA CHILDREN'S PLAY YARD BLDG FH-2127,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1969,o37122g3,4/5/2018,9/23/2022
,517659,180695,NAS ALAMEDA CHILDREN'S PLAY YARDS BLDG FH-2129,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1969,o37122g3,4/5/2018,9/23/2022
,517667,180703,NAS ALAMEDA BLDG 552,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517668,180704,NAS ALAMEDA BLDG 553,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517669,180705,NAS ALAMEDA BLDG 554,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517670,180706,NAS ALAMEDA BLDG 555,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517671,180707,NAS ALAMEDA BLDG 558,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517672,180708,NAS ALAMEDA BLDG 559,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517674,180710,NAS ALAMEDA BLDG 360,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1953,o37122g3,4/5/2018,9/23/2022
,517675,180711,NAS ALAMEDA BLDG 360 A,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1985,o37122g3,4/5/2018,9/23/2022
,517676,180712,NAS ALAMEDA BLDG 360B,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1985,o37122g3,4/5/2018,9/23/2022
,517677,180713,NAS ALAMEDA BLDG 360C,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1985,o37122g3,4/5/2018,9/23/2022
,517678,180714,NAS ALAMEDA BLDG 360D,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1985,o37122g3,4/5/2018,9/23/2022
,517687,180723,NAS ALAMEDA BLDG 614,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517690,180726,NAS ALAMEDA BLDG D-13,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517691,180727,NAS ALAMEDA BLDG 355,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517692,180728,NAS ALAMEDA BLDG 356,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517693,180729,NAS ALAMEDA BLDG 357,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517694,180730,NAS ALAMEDA BLDG 358,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517695,180731,NAS ALAMEDA BLDG 359,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517696,180732,NAS ALAMEDA BLDG 353,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517697,180733,NAS ALAMEDA BLDG 354,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517698,180734,NAS ALAMEDA BLDG 441,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517699,180735,NAS ALAMEDA BLDG 442,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517467,180919,NAS ALAMEDA MISSILE REWORK BUILDINGS BLDG 600,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1975,o37122g3,4/5/2018,9/23/2022
,517468,180920,NAS ALAMEDA BLDG 201187,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1952,o37122g3,4/5/2018,9/23/2022
,517469,180921,PAN AM CHINA CLIPPER PLAQUE,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517470,180922,NAS ALAMEDA BASE CLOSURE TIME CAPSULE,MONUMENTS 922^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517471,180923,NAS ALAMEDA NAVIGATION RANGE LIGHTS BLDGS 302E,302W^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1985,o37122g3,4/5/2018,9/23/2022
,517477,180929,NAS ALAMEDA BLDG 531,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1973,o37122g3,4/5/2018,9/23/2022
,517478,180930,NAS ALAMEDA BLDG 532,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1973,o37122g3,4/5/2018,9/23/2022
,517479,180931,NAS ALAMEDA BLDG 533,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1973,o37122g3,4/5/2018,9/23/2022
,517480,180932,NAS ALAMEDA PIER 4,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1953,o37122g3,4/5/2018,9/23/2022
,517481,180933,NAS ALAMEDA BLDG 71,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1987,o37122g3,4/5/2018,9/23/2022
,517482,180934,NAS ALAMEDA BLDG 521,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1968,o37122g3,4/5/2018,9/23/2022
,517485,180937,NAS ALAMEDA BLDG 201153,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1940,o37122g3,4/5/2018,9/23/2022
,517486,180938,RESIDENTIAL UTILITY BUILDINGS BLDG 177,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517487,180939,NAS ALAMEDA BLDG 178,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517495,180948,NAS ALAMEDA BULKHEAD BLDG 200648,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,1938,o37122g3,4/5/2018,9/23/2022
,517496,180949,NAS ALAMEDA JETTY BLDG 200650,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,,o37122g3,4/5/2018,9/23/2022
,517497,180950,NAS ALAMEDA SEAPLANE LAGOON DOCK 4,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1944,o37122g3,4/5/2018,9/23/2022
,517498,180951,NAS ALAMEDA SEAPLANE LAGOON RAMP 1,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,1940,o37122g3,4/5/2018,9/23/2022
,517499,180952,NAS ALAMEDA SEAPLANE LAGOON RAMP 2,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,1940,o37122g3,4/5/2018,9/23/2022
,517500,180953,NAS ALAMEDA SEAPLANE LAGOON RAMP 3,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517501,180954,NAS ALAMEDA SEAPLANE LAGOON RAMP 4 BLDG 200687,,,,ALAMEDA,ALAMEDA,,,,"2D2, 01/10/2011, USN090630A",,,,,,F,1942,o37122g3,4/5/2018,9/23/2022
,517502,180955,NAS ALAMEDA BLDG 86,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1942,o37122g3,4/5/2018,9/23/2022
,517503,180956,NAS ALAMEDA BLDG 287,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517504,180957,NAS ALAMEDA BLDG 449,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1954,o37122g3,4/5/2018,9/23/2022
,517505,180958,NAS ALAMEDA BLDG 468,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1962,o37122g3,4/5/2018,9/23/2022
,517506,180959,NAS ALAMEDA BLDG 469,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1962,o37122g3,4/5/2018,9/23/2022
,517507,180960,NAS ALAMEDA BLDG 492,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1962,o37122g3,4/5/2018,9/23/2022
,517508,180961,NAS ALAMEDA BLDG 493,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1964,o37122g3,4/5/2018,9/23/2022
,517509,180962,NAS ALAMEDA BLDG 501,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1964,o37122g3,4/5/2018,9/23/2022
,517510,180963,NAS ALAMEDA BLDG 592,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1975,o37122g3,4/5/2018,9/23/2022
,517511,180964,NAS ALAMEDA BLDG 596,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1976,o37122g3,4/5/2018,9/23/2022
,517512,180965,NAS ALAMEDA BLDG 26,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517513,180966,NAS ALAMEDA BLDG 52,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517522,180975,NAS ALAMEDA BLDG 200727,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517523,180976,NAS ALAMEDA BLDG 382,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1945,o37122g3,4/5/2018,9/23/2022
,517524,180977,NAS ALAMEDA BLDG 423,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517525,180978,NAS ALAMEDA BLDG 120,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1944,o37122g3,4/5/2018,9/23/2022
,517526,180979,NAS ALAMEDA BLDG 121,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1944,o37122g3,4/5/2018,9/23/2022
,517527,180980,NAS ALAMEDA BLDG 122,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1944,o37122g3,4/5/2018,9/23/2022
,517528,180981,NAS ALAMEDA BLDG 411,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1956,o37122g3,4/5/2018,9/23/2022
,517529,180982,NAS ALAMEDA BLDG 412,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1943,o37122g3,4/5/2018,9/23/2022
,517530,180983,NAS ALAMEDA BLDG 50,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517531,180984,NAS ALAMEDA BLDG 51,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517532,180985,NAS ALAMEDA BLDG 56,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517533,180986,NAS ALAMEDA BLDG 57,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517534,180987,NAS ALAMEDA BLDG 58,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
,517535,180988,NAS ALAMEDA BLDG 173,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1946,o37122g3,4/5/2018,9/23/2022
,517536,180989,NAS ALAMEDA BLDG 174A,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1946,o37122g3,4/5/2018,9/23/2022
,517537,180990,NAS ALAMEDA BLDG 174B,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1946,o37122g3,4/5/2018,9/23/2022
,517538,180991,NAS ALAMEDA BLDG 95,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1943,o37122g3,4/5/2018,9/23/2022
,517539,180992,NAS ALAMEDA BLDG 96A,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1943,o37122g3,4/5/2018,9/23/2022
,517540,180993,NAS ALAMEDA BLDG 96B,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1943,o37122g3,4/5/2018,9/23/2022
,517541,180994,NAS ALAMEDA BLDG 176,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A",,,,,,F,1943,o37122g3,4/5/2018,9/23/2022
01-005906,471174,69237,"BUILDING 1,COAST GUARD ISLAND",,,,ALAMEDA,ALAMEDA,,,CAMPBELL BLVD (Corridor),"6Y, 11/21/1990, DOE-01-90-0021-0000 | 6Y, 11/21/1990, USCG901106A",,,,,,U,1932,o37122g3,4/5/2018,9/23/2022
01-005907,471175,69238,"BUILDING 2,COAST GUARD ISLAND",,,,ALAMEDA,ALAMEDA,,,HUDSON DRIVE (Corridor),"6Y, 11/21/1990, DOE-01-90-0022-0000 | 6Y, 11/21/1990, USCG901106A",,,,,,U,1942,o37122g3,4/5/2018,9/23/2022
01-005908,471182,69246,,,,,ALAMEDA,ALAMEDA,,,CAMPBELL BLVD (Corridor),"6Y, 11/21/1990, DOE-36-90-0023-0000 | 6Y, 11/21/1990, USFS901022M",,,,,,U,,o37122g3,4/5/2018,9/23/2022
01-005909,471183,69247,"BLDG 134, GYMNASIUM ALA NAVAL AIR STATION",,,,ALAMEDA,ALAMEDA,,,,"6Y, 11/26/1990, DOE-01-90-0012-0000 | 6Y, 11/26/1990, USN901108A",,,,,,P,1945,o37122g3,4/5/2018,9/23/2022
01-005910,471184,69248,BUILDING #76,ALA NAVAL AIR STATION^Other Name | POOL^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 11/26/1990, DOE-01-90-0013-0000 | 6Y, 11/26/1990, USN901108A",,,,,,U,1945,o37122g3,4/5/2018,9/23/2022
01-008336,492586,96220,BUILDING T4,NAVAL AND USMC RESERVE READINESS CENTER^Other Name,,,ALAMEDA,ALAMEDA,,,,"6Y, 06/07/1995, DOE-01-95-0079-0000 | 6Y, 06/07/1995, USN950331A",,,,,,,1940,,4/5/2018,9/23/2022
01-009967,504854,112298,"BUILDING 163, EQUIPMENT MAINTENANCE",,,,ALAMEDA,ALAMEDA,,,,"6Y, 10/06/1997, DOE-01-97-0022-0000 | 6Y, 10/06/1997, USN970930Z",,,,,,F,1946,,4/5/2018,9/23/2022
01-009968,504857,112301,"BUILDING 166, AIRCRAFT REPAIR",,,,ALAMEDA,ALAMEDA,,,,"6Y, 10/06/1997, DOE-01-97-0023-0000 | 6Y, 10/06/1997, USN970930Z",,,,,,F,,,4/5/2018,9/23/2022
01-009969,504862,112306,BUILDING #529,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A | 6Y, 10/06/1997, DOE-01-97-0024-0000 | 6Y, 10/06/1997, USN970930Z",,,,,,F,1973,o37122g3,4/5/2018,9/23/2022
01-009970,504865,112309,BUILDING #530,,,,ALAMEDA,ALAMEDA,,,,"6Y, 01/10/2011, USN090630A | 6Y, 10/06/1997, DOE-01-97-0025-0000 | 6Y, 10/06/1997, USN970930Z",,,,,,F,1973,o37122g3,4/5/2018,9/23/2022
01-010000,505803,113403,PORT OF OAKLAND - SOUTH JETTY,,,,ALAMEDA,ALAMEDA,,,,"2S2, 01/06/1998, COE970808A | 2S2, 01/06/1998, DOE-01-97-0051-0000",,,,,,M,1874,,4/5/2018,9/23/2022
01-010001,505902,113528,ANASHD,ADMINISTRATION BUILDING #1^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0001 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010002,505904,113531,ANASHD,BUILDINGS #2 AND 4^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0002 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010003,505906,113533,ANASHD,BUILDINGS #3 AND 63^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0003 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010004,505907,113534,ANASHD,BUILDING #6^Other Name | FIRE STATION^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0004 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010005,505909,113536,ANASHD,BUILDING #8^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0005 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010006,505911,113538,ANASHD,BUILDING #9^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0006 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010009,505914,113541,ANASHD,BUILDING #4^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0009 | 2D2, 09/24/1992, USN910507A",,,,,,F,1940,,4/5/2018,9/23/2022
01-010012,505917,113544,ANASHD,BUILDING #40^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0012 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010013,505918,113545,ANASHD,BUILDING 39^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0013 | 2D2, 09/24/1992, USN910507A",,,,,,F,1944,,4/5/2018,9/23/2022
01-010014,505920,113547,ANASHD,BUILDING 16^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0014 | 2D2, 09/24/1992, USN910507A",,,,,,F,1942,,4/5/2018,9/23/2022
01-010015,505921,113548,ANASHD,BUILDING 17^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0015 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010016,505922,113549,ANASHD,BUILDING 18^Other Name | POST OFFICE AND RECREATION^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0016 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010018,505925,113552,ANASHD,BUILDING 31^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0018 | 2D2, 09/24/1992, USN910507A | 7K, 01/10/2011, USN090630A",,,,,,F,1941,o37122g3,4/5/2018,9/23/2022
01-010019,505926,113553,ANASHD,BUILDING #42^Other Name | FUEL CHEMICAL LAB^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0019 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010020,505927,113554,ANASHD,BUILDING #43^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0020 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010021,505928,113555,ANASHD,BUILDING #44^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0021 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
01-010022,505929,113556,ANASHD,BUILDING #60^Other Name,,,ALAMEDA,ALAMEDA,,,,"2D2, 09/24/1992, DOE-01-92-0001-0022 | 2D2, 09/24/1992, USN910507A",,,,,,F,1941,,4/5/2018,9/23/2022
